Time	Rpm
2020-10-21T10:38:06.145150+09:00	1152.34375
2020-10-21T10:38:06.145175+09:00	1152.34375
2020-10-21T10:38:06.145200+09:00	1152.34375
2020-10-21T10:38:06.145225+09:00	1152.34375
2020-10-21T10:38:06.145250+09:00	1152.34375
2020-10-21T10:38:06.145275+09:00	1152.34375
2020-10-21T10:38:06.145300+09:00	1152.34375
2020-10-21T10:38:06.145325+09:00	1152.34375
2020-10-21T10:38:06.145350+09:00	1152.34375
2020-10-21T10:38:06.145375+09:00	1152.34375
2020-10-21T10:38:06.145400+09:00	1152.34375
2020-10-21T10:38:06.145425+09:00	1152.34375
2020-10-21T10:38:06.145450+09:00	1152.34375
2020-10-21T10:38:06.145475+09:00	1152.34375
2020-10-21T10:38:06.145500+09:00	1152.34375
2020-10-21T10:38:06.145525+09:00	1152.34375
2020-10-21T10:38:06.145550+09:00	1152.34375
2020-10-21T10:38:06.145575+09:00	1152.34375
2020-10-21T10:38:06.145600+09:00	1152.34375
2020-10-21T10:38:06.145625+09:00	1152.34375
2020-10-21T10:38:06.145650+09:00	1152.34375
2020-10-21T10:38:06.145675+09:00	1152.34375
2020-10-21T10:38:06.145700+09:00	1152.34375
2020-10-21T10:38:06.145725+09:00	1152.34375
2020-10-21T10:38:06.145750+09:00	1152.34375
2020-10-21T10:38:06.145775+09:00	1152.34375
2020-10-21T10:38:06.145800+09:00	1152.34375
2020-10-21T10:38:06.145825+09:00	1152.34375
2020-10-21T10:38:06.145850+09:00	1152.34375
2020-10-21T10:38:06.145875+09:00	1152.34375
2020-10-21T10:38:06.145900+09:00	1152.34375
2020-10-21T10:38:06.145925+09:00	1152.34375
2020-10-21T10:38:06.145950+09:00	1152.34375
2020-10-21T10:38:06.145975+09:00	1152.34375
2020-10-21T10:38:06.146000+09:00	1152.34375
2020-10-21T10:38:06.146025+09:00	1152.34375
2020-10-21T10:38:06.146050+09:00	1152.34375
2020-10-21T10:38:06.146075+09:00	1152.34375
2020-10-21T10:38:06.146100+09:00	1152.34375
2020-10-21T10:38:06.146125+09:00	1152.34375
2020-10-21T10:38:06.146150+09:00	1152.34375
2020-10-21T10:38:06.146175+09:00	1152.34375
2020-10-21T10:38:06.146200+09:00	1152.34375
2020-10-21T10:38:06.146225+09:00	1152.34375
2020-10-21T10:38:06.146250+09:00	1152.34375
2020-10-21T10:38:06.146275+09:00	1152.34375
2020-10-21T10:38:06.146300+09:00	1152.34375
2020-10-21T10:38:06.146325+09:00	1152.34375
2020-10-21T10:38:06.146350+09:00	1152.34375
2020-10-21T10:38:06.146375+09:00	1152.34375
2020-10-21T10:38:06.146400+09:00	1152.34375
2020-10-21T10:38:06.146425+09:00	1152.34375
2020-10-21T10:38:06.146450+09:00	1152.34375
2020-10-21T10:38:06.146475+09:00	1152.34375
2020-10-21T10:38:06.146500+09:00	1152.34375
2020-10-21T10:38:06.146525+09:00	1152.34375
2020-10-21T10:38:06.146550+09:00	1152.34375
2020-10-21T10:38:06.146575+09:00	1152.34375
2020-10-21T10:38:06.146600+09:00	1152.34375
2020-10-21T10:38:06.146625+09:00	1152.34375
2020-10-21T10:38:06.146650+09:00	1152.34375
2020-10-21T10:38:06.146675+09:00	1152.34375
2020-10-21T10:38:06.146700+09:00	1152.34375
2020-10-21T10:38:06.146725+09:00	1152.34375
2020-10-21T10:38:06.146750+09:00	1152.34375
2020-10-21T10:38:06.146775+09:00	1152.34375
2020-10-21T10:38:06.146800+09:00	1152.34375
2020-10-21T10:38:06.146825+09:00	1152.34375
2020-10-21T10:38:06.146850+09:00	1152.34375
2020-10-21T10:38:06.146875+09:00	1152.34375
2020-10-21T10:38:06.146900+09:00	1152.34375
2020-10-21T10:38:06.146925+09:00	1152.34375
2020-10-21T10:38:06.146950+09:00	1152.34375
2020-10-21T10:38:06.146975+09:00	1152.34375
2020-10-21T10:38:06.147000+09:00	1152.34375
2020-10-21T10:38:06.147025+09:00	1152.34375
2020-10-21T10:38:06.147050+09:00	1152.34375
2020-10-21T10:38:06.147075+09:00	1152.34375
2020-10-21T10:38:06.147100+09:00	1152.34375
2020-10-21T10:38:06.147125+09:00	1152.34375
2020-10-21T10:38:06.147150+09:00	1152.34375
2020-10-21T10:38:06.147175+09:00	1152.34375
2020-10-21T10:38:06.147200+09:00	1152.34375
2020-10-21T10:38:06.147225+09:00	1152.34375
2020-10-21T10:38:06.147250+09:00	1152.34375
2020-10-21T10:38:06.147275+09:00	1152.34375
2020-10-21T10:38:06.147300+09:00	1152.34375
2020-10-21T10:38:06.147325+09:00	1152.34375
2020-10-21T10:38:06.147350+09:00	1152.34375
2020-10-21T10:38:06.147375+09:00	1152.34375
2020-10-21T10:38:06.147400+09:00	1152.34375
2020-10-21T10:38:06.147425+09:00	1152.34375
2020-10-21T10:38:06.147450+09:00	1152.34375
2020-10-21T10:38:06.147475+09:00	1152.34375
2020-10-21T10:38:06.147500+09:00	1152.34375
2020-10-21T10:38:06.147525+09:00	1152.34375
2020-10-21T10:38:06.147550+09:00	1152.34375
2020-10-21T10:38:06.147575+09:00	1152.34375
2020-10-21T10:38:06.147600+09:00	1152.34375
2020-10-21T10:38:06.147625+09:00	1152.34375
2020-10-21T10:38:06.147650+09:00	1152.34375
2020-10-21T10:38:06.147675+09:00	1152.34375
2020-10-21T10:38:06.147700+09:00	1152.34375
2020-10-21T10:38:06.147725+09:00	1152.34375
2020-10-21T10:38:06.147750+09:00	1152.34375
2020-10-21T10:38:06.147775+09:00	1152.34375
2020-10-21T10:38:06.147800+09:00	1152.34375
2020-10-21T10:38:06.147825+09:00	1152.34375
2020-10-21T10:38:06.147850+09:00	1152.34375
2020-10-21T10:38:06.147875+09:00	1152.34375
2020-10-21T10:38:06.147900+09:00	1152.34375
2020-10-21T10:38:06.147925+09:00	1152.34375
2020-10-21T10:38:06.147950+09:00	1152.34375
2020-10-21T10:38:06.147975+09:00	1152.34375
2020-10-21T10:38:06.148000+09:00	1152.34375
2020-10-21T10:38:06.148025+09:00	1152.34375
2020-10-21T10:38:06.148050+09:00	1152.34375
2020-10-21T10:38:06.148075+09:00	1152.34375
2020-10-21T10:38:06.148100+09:00	1152.34375
2020-10-21T10:38:06.148125+09:00	1152.34375
2020-10-21T10:38:06.148150+09:00	1152.34375
2020-10-21T10:38:06.148175+09:00	1152.34375
2020-10-21T10:38:06.148200+09:00	1152.34375
2020-10-21T10:38:06.148225+09:00	1152.34375
2020-10-21T10:38:06.148250+09:00	1152.34375
2020-10-21T10:38:06.148275+09:00	1152.34375
2020-10-21T10:38:06.148300+09:00	1152.34375
2020-10-21T10:38:06.148325+09:00	1152.34375
2020-10-21T10:38:06.148350+09:00	1152.34375
2020-10-21T10:38:06.148375+09:00	1152.34375
2020-10-21T10:38:06.148400+09:00	1152.34375
2020-10-21T10:38:06.148425+09:00	1152.34375
2020-10-21T10:38:06.148450+09:00	1152.34375
2020-10-21T10:38:06.148475+09:00	1152.34375
2020-10-21T10:38:06.148500+09:00	1152.34375
2020-10-21T10:38:06.148525+09:00	1152.34375
2020-10-21T10:38:06.148550+09:00	1152.34375
2020-10-21T10:38:06.148575+09:00	1152.34375
2020-10-21T10:38:06.148600+09:00	1152.34375
2020-10-21T10:38:06.148625+09:00	1152.34375
2020-10-21T10:38:06.148650+09:00	1152.34375
2020-10-21T10:38:06.148675+09:00	1152.34375
2020-10-21T10:38:06.148700+09:00	1152.34375
2020-10-21T10:38:06.148725+09:00	1152.34375
2020-10-21T10:38:06.148750+09:00	1152.34375
2020-10-21T10:38:06.148775+09:00	1152.34375
2020-10-21T10:38:06.148800+09:00	1152.34375
2020-10-21T10:38:06.148825+09:00	1152.34375
2020-10-21T10:38:06.148850+09:00	1152.34375
2020-10-21T10:38:06.148875+09:00	1152.34375
2020-10-21T10:38:06.148900+09:00	1152.34375
2020-10-21T10:38:06.148925+09:00	1152.34375
2020-10-21T10:38:06.148950+09:00	1152.34375
2020-10-21T10:38:06.148975+09:00	1152.34375
2020-10-21T10:38:06.149000+09:00	1152.34375
2020-10-21T10:38:06.149025+09:00	1152.34375
2020-10-21T10:38:06.149050+09:00	1152.34375
2020-10-21T10:38:06.149075+09:00	1152.34375
2020-10-21T10:38:06.149100+09:00	1152.34375
2020-10-21T10:38:06.149125+09:00	1152.34375
2020-10-21T10:38:06.149150+09:00	1152.34375
2020-10-21T10:38:06.149175+09:00	1152.34375
2020-10-21T10:38:06.149200+09:00	1152.34375
2020-10-21T10:38:06.149225+09:00	1152.34375
2020-10-21T10:38:06.149250+09:00	1152.34375
2020-10-21T10:38:06.149275+09:00	1152.34375
2020-10-21T10:38:06.149300+09:00	1152.34375
2020-10-21T10:38:06.149325+09:00	1152.34375
2020-10-21T10:38:06.149350+09:00	1152.34375
2020-10-21T10:38:06.149375+09:00	1152.34375
2020-10-21T10:38:06.149400+09:00	1152.34375
2020-10-21T10:38:06.149425+09:00	1152.34375
2020-10-21T10:38:06.149450+09:00	1152.34375
2020-10-21T10:38:06.149475+09:00	1152.34375
2020-10-21T10:38:06.149500+09:00	1152.34375
2020-10-21T10:38:06.149525+09:00	1152.34375
2020-10-21T10:38:06.149550+09:00	1152.34375
2020-10-21T10:38:06.149575+09:00	1152.34375
2020-10-21T10:38:06.149600+09:00	1152.34375
2020-10-21T10:38:06.149625+09:00	1152.34375
2020-10-21T10:38:06.149650+09:00	1152.34375
2020-10-21T10:38:06.149675+09:00	1152.34375
2020-10-21T10:38:06.149700+09:00	1152.34375
2020-10-21T10:38:06.149725+09:00	1152.34375
2020-10-21T10:38:06.149750+09:00	1152.34375
2020-10-21T10:38:06.149775+09:00	1152.34375
2020-10-21T10:38:06.149800+09:00	1152.34375
2020-10-21T10:38:06.149825+09:00	1152.34375
2020-10-21T10:38:06.149850+09:00	1152.34375
2020-10-21T10:38:06.149875+09:00	1152.34375
2020-10-21T10:38:06.149900+09:00	1152.34375
2020-10-21T10:38:06.149925+09:00	1152.34375
2020-10-21T10:38:06.149950+09:00	1152.34375
2020-10-21T10:38:06.149975+09:00	1152.34375
2020-10-21T10:38:06.160000+09:00	1142.96875
2020-10-21T10:38:06.160025+09:00	1142.96875
2020-10-21T10:38:06.160050+09:00	1142.96875
2020-10-21T10:38:06.160075+09:00	1142.96875
2020-10-21T10:38:06.160100+09:00	1142.96875
2020-10-21T10:38:06.160125+09:00	1142.96875
2020-10-21T10:38:06.160150+09:00	1142.96875
2020-10-21T10:38:06.160175+09:00	1142.96875
2020-10-21T10:38:06.160200+09:00	1142.96875
2020-10-21T10:38:06.160225+09:00	1142.96875
2020-10-21T10:38:06.160250+09:00	1142.96875
2020-10-21T10:38:06.160275+09:00	1142.96875
2020-10-21T10:38:06.160300+09:00	1142.96875
2020-10-21T10:38:06.160325+09:00	1142.96875
2020-10-21T10:38:06.160350+09:00	1142.96875
2020-10-21T10:38:06.160375+09:00	1142.96875
2020-10-21T10:38:06.160400+09:00	1142.96875
2020-10-21T10:38:06.160425+09:00	1142.96875
2020-10-21T10:38:06.160450+09:00	1142.96875
2020-10-21T10:38:06.160475+09:00	1142.96875
2020-10-21T10:38:06.160500+09:00	1142.96875
2020-10-21T10:38:06.160525+09:00	1142.96875
2020-10-21T10:38:06.160550+09:00	1142.96875
2020-10-21T10:38:06.160575+09:00	1142.96875
2020-10-21T10:38:06.160600+09:00	1142.96875
2020-10-21T10:38:06.160625+09:00	1142.96875
2020-10-21T10:38:06.160650+09:00	1142.96875
2020-10-21T10:38:06.160675+09:00	1142.96875
2020-10-21T10:38:06.160700+09:00	1142.96875
2020-10-21T10:38:06.160725+09:00	1142.96875
2020-10-21T10:38:06.160750+09:00	1142.96875
2020-10-21T10:38:06.160775+09:00	1142.96875
2020-10-21T10:38:06.160800+09:00	1142.96875
2020-10-21T10:38:06.160825+09:00	1142.96875
2020-10-21T10:38:06.160850+09:00	1142.96875
2020-10-21T10:38:06.160875+09:00	1142.96875
2020-10-21T10:38:06.160900+09:00	1142.96875
2020-10-21T10:38:06.160925+09:00	1142.96875
2020-10-21T10:38:06.160950+09:00	1142.96875
2020-10-21T10:38:06.160975+09:00	1142.96875
2020-10-21T10:38:06.161000+09:00	1142.96875
2020-10-21T10:38:06.161025+09:00	1142.96875
2020-10-21T10:38:06.161050+09:00	1142.96875
2020-10-21T10:38:06.161075+09:00	1142.96875
2020-10-21T10:38:06.161100+09:00	1142.96875
2020-10-21T10:38:06.161125+09:00	1142.96875
2020-10-21T10:38:06.161150+09:00	1142.96875
2020-10-21T10:38:06.161175+09:00	1142.96875
2020-10-21T10:38:06.161200+09:00	1142.96875
2020-10-21T10:38:06.161225+09:00	1142.96875
2020-10-21T10:38:06.161250+09:00	1142.96875
2020-10-21T10:38:06.161275+09:00	1142.96875
2020-10-21T10:38:06.161300+09:00	1142.96875
2020-10-21T10:38:06.161325+09:00	1142.96875
2020-10-21T10:38:06.161350+09:00	1142.96875
2020-10-21T10:38:06.161375+09:00	1142.96875
2020-10-21T10:38:06.161400+09:00	1142.96875
2020-10-21T10:38:06.161425+09:00	1142.96875
2020-10-21T10:38:06.161450+09:00	1142.96875
2020-10-21T10:38:06.161475+09:00	1142.96875
2020-10-21T10:38:06.161500+09:00	1142.96875
2020-10-21T10:38:06.161525+09:00	1142.96875
2020-10-21T10:38:06.161550+09:00	1142.96875
2020-10-21T10:38:06.161575+09:00	1142.96875
2020-10-21T10:38:06.161600+09:00	1142.96875
2020-10-21T10:38:06.161625+09:00	1142.96875
2020-10-21T10:38:06.161650+09:00	1142.96875
2020-10-21T10:38:06.161675+09:00	1142.96875
2020-10-21T10:38:06.161700+09:00	1142.96875
2020-10-21T10:38:06.161725+09:00	1142.96875
2020-10-21T10:38:06.161750+09:00	1142.96875
2020-10-21T10:38:06.161775+09:00	1142.96875
2020-10-21T10:38:06.161800+09:00	1142.96875
2020-10-21T10:38:06.161825+09:00	1142.96875
2020-10-21T10:38:06.161850+09:00	1142.96875
2020-10-21T10:38:06.161875+09:00	1142.96875
2020-10-21T10:38:06.161900+09:00	1142.96875
2020-10-21T10:38:06.161925+09:00	1142.96875
2020-10-21T10:38:06.161950+09:00	1142.96875
2020-10-21T10:38:06.161975+09:00	1142.96875
2020-10-21T10:38:06.162000+09:00	1142.96875
2020-10-21T10:38:06.162025+09:00	1142.96875
2020-10-21T10:38:06.162050+09:00	1142.96875
2020-10-21T10:38:06.162075+09:00	1142.96875
2020-10-21T10:38:06.162100+09:00	1142.96875
2020-10-21T10:38:06.162125+09:00	1142.96875
2020-10-21T10:38:06.162150+09:00	1142.96875
2020-10-21T10:38:06.162175+09:00	1142.96875
2020-10-21T10:38:06.162200+09:00	1142.96875
2020-10-21T10:38:06.162225+09:00	1142.96875
2020-10-21T10:38:06.162250+09:00	1142.96875
2020-10-21T10:38:06.162275+09:00	1142.96875
2020-10-21T10:38:06.162300+09:00	1142.96875
2020-10-21T10:38:06.162325+09:00	1142.96875
2020-10-21T10:38:06.162350+09:00	1142.96875
2020-10-21T10:38:06.162375+09:00	1142.96875
2020-10-21T10:38:06.162400+09:00	1142.96875
2020-10-21T10:38:06.162425+09:00	1142.96875
2020-10-21T10:38:06.162450+09:00	1142.96875
2020-10-21T10:38:06.162475+09:00	1142.96875
2020-10-21T10:38:06.162500+09:00	1142.96875
2020-10-21T10:38:06.162525+09:00	1142.96875
2020-10-21T10:38:06.162550+09:00	1142.96875
2020-10-21T10:38:06.162575+09:00	1142.96875
2020-10-21T10:38:06.162600+09:00	1142.96875
2020-10-21T10:38:06.162625+09:00	1142.96875
2020-10-21T10:38:06.162650+09:00	1142.96875
2020-10-21T10:38:06.162675+09:00	1142.96875
2020-10-21T10:38:06.162700+09:00	1142.96875
2020-10-21T10:38:06.162725+09:00	1142.96875
2020-10-21T10:38:06.162750+09:00	1142.96875
2020-10-21T10:38:06.162775+09:00	1142.96875
2020-10-21T10:38:06.162800+09:00	1142.96875
2020-10-21T10:38:06.162825+09:00	1142.96875
2020-10-21T10:38:06.162850+09:00	1142.96875
2020-10-21T10:38:06.162875+09:00	1142.96875
2020-10-21T10:38:06.162900+09:00	1142.96875
2020-10-21T10:38:06.162925+09:00	1142.96875
2020-10-21T10:38:06.162950+09:00	1142.96875
2020-10-21T10:38:06.162975+09:00	1142.96875
2020-10-21T10:38:06.163000+09:00	1142.96875
2020-10-21T10:38:06.163025+09:00	1142.96875
2020-10-21T10:38:06.163050+09:00	1142.96875
2020-10-21T10:38:06.163075+09:00	1142.96875
2020-10-21T10:38:06.163100+09:00	1142.96875
2020-10-21T10:38:06.163125+09:00	1142.96875
2020-10-21T10:38:06.163150+09:00	1142.96875
2020-10-21T10:38:06.163175+09:00	1142.96875
2020-10-21T10:38:06.163200+09:00	1142.96875
2020-10-21T10:38:06.163225+09:00	1142.96875
2020-10-21T10:38:06.163250+09:00	1142.96875
2020-10-21T10:38:06.163275+09:00	1142.96875
2020-10-21T10:38:06.163300+09:00	1142.96875
2020-10-21T10:38:06.163325+09:00	1142.96875
2020-10-21T10:38:06.163350+09:00	1142.96875
2020-10-21T10:38:06.163375+09:00	1142.96875
2020-10-21T10:38:06.163400+09:00	1142.96875
2020-10-21T10:38:06.163425+09:00	1142.96875
2020-10-21T10:38:06.163450+09:00	1142.96875
2020-10-21T10:38:06.163475+09:00	1142.96875
2020-10-21T10:38:06.163500+09:00	1142.96875
2020-10-21T10:38:06.163525+09:00	1142.96875
2020-10-21T10:38:06.163550+09:00	1142.96875
2020-10-21T10:38:06.163575+09:00	1142.96875
2020-10-21T10:38:06.163600+09:00	1142.96875
2020-10-21T10:38:06.163625+09:00	1142.96875
2020-10-21T10:38:06.163650+09:00	1142.96875
2020-10-21T10:38:06.163675+09:00	1142.96875
2020-10-21T10:38:06.163700+09:00	1142.96875
2020-10-21T10:38:06.163725+09:00	1142.96875
2020-10-21T10:38:06.163750+09:00	1142.96875
2020-10-21T10:38:06.163775+09:00	1142.96875
2020-10-21T10:38:06.163800+09:00	1142.96875
2020-10-21T10:38:06.163825+09:00	1142.96875
2020-10-21T10:38:06.163850+09:00	1142.96875
2020-10-21T10:38:06.163875+09:00	1142.96875
2020-10-21T10:38:06.163900+09:00	1142.96875
2020-10-21T10:38:06.163925+09:00	1142.96875
2020-10-21T10:38:06.163950+09:00	1142.96875
2020-10-21T10:38:06.163975+09:00	1142.96875
2020-10-21T10:38:06.164000+09:00	1142.96875
2020-10-21T10:38:06.164025+09:00	1142.96875
2020-10-21T10:38:06.164050+09:00	1142.96875
2020-10-21T10:38:06.164075+09:00	1142.96875
2020-10-21T10:38:06.164100+09:00	1142.96875
2020-10-21T10:38:06.164125+09:00	1142.96875
2020-10-21T10:38:06.164150+09:00	1142.96875
2020-10-21T10:38:06.164175+09:00	1142.96875
2020-10-21T10:38:06.164200+09:00	1142.96875
2020-10-21T10:38:06.164225+09:00	1142.96875
2020-10-21T10:38:06.164250+09:00	1142.96875
2020-10-21T10:38:06.164275+09:00	1142.96875
2020-10-21T10:38:06.164300+09:00	1142.96875
2020-10-21T10:38:06.164325+09:00	1142.96875
2020-10-21T10:38:06.164350+09:00	1142.96875
2020-10-21T10:38:06.164375+09:00	1142.96875
2020-10-21T10:38:06.164400+09:00	1142.96875
2020-10-21T10:38:06.164425+09:00	1142.96875
2020-10-21T10:38:06.164450+09:00	1142.96875
2020-10-21T10:38:06.164475+09:00	1142.96875
2020-10-21T10:38:06.164500+09:00	1142.96875
2020-10-21T10:38:06.164525+09:00	1142.96875
2020-10-21T10:38:06.164550+09:00	1142.96875
2020-10-21T10:38:06.164575+09:00	1142.96875
2020-10-21T10:38:06.164600+09:00	1142.96875
2020-10-21T10:38:06.164625+09:00	1142.96875
2020-10-21T10:38:06.164650+09:00	1142.96875
2020-10-21T10:38:06.164675+09:00	1142.96875
2020-10-21T10:38:06.164700+09:00	1142.96875
2020-10-21T10:38:06.164725+09:00	1142.96875
2020-10-21T10:38:06.164750+09:00	1142.96875
2020-10-21T10:38:06.164775+09:00	1142.96875
2020-10-21T10:38:06.164800+09:00	1142.96875
2020-10-21T10:38:06.164825+09:00	1142.96875
2020-10-21T10:38:06.164850+09:00	1142.96875
2020-10-21T10:38:06.164875+09:00	1142.96875
2020-10-21T10:38:06.164900+09:00	1142.96875
2020-10-21T10:38:06.164925+09:00	1142.96875
2020-10-21T10:38:06.164950+09:00	1142.96875
2020-10-21T10:38:06.164975+09:00	1142.96875
2020-10-21T10:38:06.165000+09:00	1142.96875
2020-10-21T10:38:06.165025+09:00	1142.96875
2020-10-21T10:38:06.165050+09:00	1142.96875
2020-10-21T10:38:06.165075+09:00	1142.96875
2020-10-21T10:38:06.165100+09:00	1142.96875
2020-10-21T10:38:06.165125+09:00	1142.96875
2020-10-21T10:38:06.165150+09:00	1142.96875
2020-10-21T10:38:06.165175+09:00	1142.96875
2020-10-21T10:38:06.165200+09:00	1142.96875
2020-10-21T10:38:06.165225+09:00	1142.96875
2020-10-21T10:38:06.165250+09:00	1142.96875
2020-10-21T10:38:06.165275+09:00	1142.96875
2020-10-21T10:38:06.165300+09:00	1142.96875
2020-10-21T10:38:06.165325+09:00	1142.96875
2020-10-21T10:38:06.165350+09:00	1142.96875
2020-10-21T10:38:06.165375+09:00	1142.96875
2020-10-21T10:38:06.165400+09:00	1142.96875
2020-10-21T10:38:06.165425+09:00	1142.96875
2020-10-21T10:38:06.165450+09:00	1142.96875
2020-10-21T10:38:06.165475+09:00	1142.96875
2020-10-21T10:38:06.165500+09:00	1142.96875
2020-10-21T10:38:06.165525+09:00	1142.96875
2020-10-21T10:38:06.165550+09:00	1142.96875
2020-10-21T10:38:06.165575+09:00	1142.96875
2020-10-21T10:38:06.165600+09:00	1142.96875
2020-10-21T10:38:06.165625+09:00	1142.96875
2020-10-21T10:38:06.165650+09:00	1142.96875
2020-10-21T10:38:06.165675+09:00	1142.96875
2020-10-21T10:38:06.165700+09:00	1142.96875
2020-10-21T10:38:06.165725+09:00	1142.96875
2020-10-21T10:38:06.165750+09:00	1142.96875
2020-10-21T10:38:06.165775+09:00	1142.96875
2020-10-21T10:38:06.165800+09:00	1142.96875
2020-10-21T10:38:06.165825+09:00	1142.96875
2020-10-21T10:38:06.165850+09:00	1142.96875
2020-10-21T10:38:06.165875+09:00	1142.96875
2020-10-21T10:38:06.165900+09:00	1142.96875
2020-10-21T10:38:06.165925+09:00	1142.96875
2020-10-21T10:38:06.165950+09:00	1142.96875
2020-10-21T10:38:06.165975+09:00	1142.96875
2020-10-21T10:38:06.166000+09:00	1142.96875
2020-10-21T10:38:06.166025+09:00	1142.96875
2020-10-21T10:38:06.166050+09:00	1142.96875
2020-10-21T10:38:06.166075+09:00	1142.96875
2020-10-21T10:38:06.166100+09:00	1142.96875
2020-10-21T10:38:06.166125+09:00	1142.96875
2020-10-21T10:38:06.166150+09:00	1142.96875
2020-10-21T10:38:06.166175+09:00	1142.96875
2020-10-21T10:38:06.166200+09:00	1142.96875
2020-10-21T10:38:06.166225+09:00	1142.96875
2020-10-21T10:38:06.166250+09:00	1142.96875
2020-10-21T10:38:06.166275+09:00	1142.96875
2020-10-21T10:38:06.166300+09:00	1142.96875
2020-10-21T10:38:06.166325+09:00	1142.96875
2020-10-21T10:38:06.166350+09:00	1142.96875
2020-10-21T10:38:06.166375+09:00	1142.96875
2020-10-21T10:38:06.166400+09:00	1142.96875
2020-10-21T10:38:06.166425+09:00	1142.96875
2020-10-21T10:38:06.166450+09:00	1142.96875
2020-10-21T10:38:06.166475+09:00	1142.96875
2020-10-21T10:38:06.166500+09:00	1142.96875
2020-10-21T10:38:06.166525+09:00	1142.96875
2020-10-21T10:38:06.166550+09:00	1142.96875
2020-10-21T10:38:06.166575+09:00	1142.96875
2020-10-21T10:38:06.166600+09:00	1142.96875
2020-10-21T10:38:06.166625+09:00	1142.96875
2020-10-21T10:38:06.166650+09:00	1142.96875
2020-10-21T10:38:06.166675+09:00	1142.96875
2020-10-21T10:38:06.166700+09:00	1142.96875
2020-10-21T10:38:06.166725+09:00	1142.96875
2020-10-21T10:38:06.166750+09:00	1142.96875
2020-10-21T10:38:06.166775+09:00	1142.96875
2020-10-21T10:38:06.166800+09:00	1142.96875
2020-10-21T10:38:06.166825+09:00	1142.96875
2020-10-21T10:38:06.166850+09:00	1142.96875
2020-10-21T10:38:06.166875+09:00	1142.96875
2020-10-21T10:38:06.166900+09:00	1142.96875
2020-10-21T10:38:06.166925+09:00	1142.96875
2020-10-21T10:38:06.166950+09:00	1142.96875
2020-10-21T10:38:06.166975+09:00	1142.96875
2020-10-21T10:38:06.167000+09:00	1142.96875
2020-10-21T10:38:06.167025+09:00	1142.96875
2020-10-21T10:38:06.167050+09:00	1142.96875
2020-10-21T10:38:06.167075+09:00	1142.96875
2020-10-21T10:38:06.167100+09:00	1142.96875
2020-10-21T10:38:06.167125+09:00	1142.96875
2020-10-21T10:38:06.167150+09:00	1142.96875
2020-10-21T10:38:06.167175+09:00	1142.96875
2020-10-21T10:38:06.167200+09:00	1142.96875
2020-10-21T10:38:06.167225+09:00	1142.96875
2020-10-21T10:38:06.167250+09:00	1142.96875
2020-10-21T10:38:06.167275+09:00	1142.96875
2020-10-21T10:38:06.167300+09:00	1142.96875
2020-10-21T10:38:06.167325+09:00	1142.96875
2020-10-21T10:38:06.167350+09:00	1142.96875
2020-10-21T10:38:06.167375+09:00	1142.96875
2020-10-21T10:38:06.167400+09:00	1142.96875
2020-10-21T10:38:06.167425+09:00	1142.96875
2020-10-21T10:38:06.167450+09:00	1142.96875
2020-10-21T10:38:06.167475+09:00	1142.96875
2020-10-21T10:38:06.167500+09:00	1142.96875
2020-10-21T10:38:06.167525+09:00	1142.96875
2020-10-21T10:38:06.167550+09:00	1142.96875
2020-10-21T10:38:06.167575+09:00	1142.96875
2020-10-21T10:38:06.167600+09:00	1142.96875
2020-10-21T10:38:06.167625+09:00	1142.96875
2020-10-21T10:38:06.167650+09:00	1142.96875
2020-10-21T10:38:06.167675+09:00	1142.96875
2020-10-21T10:38:06.167700+09:00	1142.96875
2020-10-21T10:38:06.167725+09:00	1142.96875
2020-10-21T10:38:06.167750+09:00	1142.96875
2020-10-21T10:38:06.167775+09:00	1142.96875
2020-10-21T10:38:06.167800+09:00	1142.96875
2020-10-21T10:38:06.167825+09:00	1142.96875
2020-10-21T10:38:06.167850+09:00	1142.96875
2020-10-21T10:38:06.167875+09:00	1142.96875
2020-10-21T10:38:06.167900+09:00	1142.96875
2020-10-21T10:38:06.167925+09:00	1142.96875
2020-10-21T10:38:06.167950+09:00	1142.96875
2020-10-21T10:38:06.167975+09:00	1142.96875
2020-10-21T10:38:06.168000+09:00	1142.96875
2020-10-21T10:38:06.168025+09:00	1142.96875
2020-10-21T10:38:06.168050+09:00	1142.96875
2020-10-21T10:38:06.168075+09:00	1142.96875
2020-10-21T10:38:06.168100+09:00	1142.96875
2020-10-21T10:38:06.168125+09:00	1142.96875
2020-10-21T10:38:06.168150+09:00	1142.96875
2020-10-21T10:38:06.168175+09:00	1142.96875
2020-10-21T10:38:06.168200+09:00	1142.96875
2020-10-21T10:38:06.168225+09:00	1142.96875
2020-10-21T10:38:06.168250+09:00	1142.96875
2020-10-21T10:38:06.168275+09:00	1142.96875
2020-10-21T10:38:06.168300+09:00	1142.96875
2020-10-21T10:38:06.168325+09:00	1142.96875
2020-10-21T10:38:06.168350+09:00	1142.96875
2020-10-21T10:38:06.168375+09:00	1142.96875
2020-10-21T10:38:06.168400+09:00	1142.96875
2020-10-21T10:38:06.168425+09:00	1142.96875
2020-10-21T10:38:06.168450+09:00	1142.96875
2020-10-21T10:38:06.168475+09:00	1142.96875
2020-10-21T10:38:06.168500+09:00	1142.96875
2020-10-21T10:38:06.168525+09:00	1142.96875
2020-10-21T10:38:06.168550+09:00	1142.96875
2020-10-21T10:38:06.168575+09:00	1142.96875
